person,block,trial,id,found,class,x,y
5,1,2,32,32,0,0.247058594138735,0.5657723379350261
5,2,2,32,32,0,0.26522899914188575,0.3306791830151771
5,1,2,33,33,0,0.1465738912639213,0.5180228558456843
5,2,2,33,33,0,0.1698626680873889,0.33494283826435917
5,1,2,34,34,1,0.13325002858457063,0.4710640893717724
5,2,2,34,34,0,0.34361390889478627,0.560635861801595
5,1,2,35,35,1,0.21828575328937266,0.43170827376508264
5,2,2,35,35,0,0.24055371740510653,0.9642042563975022
5,1,2,36,36,0,0.3727373253537336,0.48062696834318963
5,2,2,36,36,0,0.5493571627035343,0.9039884534166279
5,1,2,37,37,1,0.3524316892322171,0.2893997798647499
5,2,2,37,37,0,0.6380873379135612,0.9867200009609992
5,1,2,38,38,0,0.11556153517049964,0.15109643687063243
5,2,2,38,38,0,0.7336011531396893,0.9581200634908813
5,1,2,39,39,0,0.01791042067526065,0.17285851188399215
5,2,2,39,39,0,0.862429272047449,0.9363866051466136
5,1,2,40,40,1,0.16658559384454816,0.03157749616510159
5,2,2,40,40,0,0.9654570681061109,0.6765388493702694
5,1,3,1,1,0,0.3317224493632647,0.08535331181564411
5,1,3,2,2,0,0.42004526504053513,0.14544368461255613
5,1,3,3,3,0,0.3595798976802666,0.2763656036805897
5,1,3,4,4,1,0.35915533383483567,0.39208021119286357
5,1,3,5,5,1,0.24638064438760462,0.42307119609260746
5,1,3,6,6,0,0.22593590163082528,0.3233171452014289
5,1,3,7,7,0,0.15739624338030433,0.30285486140453294
5,1,3,8,8,1,0.23026128484388408,0.15454599722048032
5,1,3,9,9,1,0.022837782438561147,0.21961833091979852
5,1,3,10,10,1,0.025741096591771387,0.2708966394697739
5,1,3,11,11,1,0.15380157988068696,0.5379416967246725
5,1,3,12,12,1,0.27225502898827375,0.5709012882105101
5,1,3,13,13,1,0.023586711616105684,0.7930833083626264
5,1,3,14,14,0,0.26107546063967363,0.9326545930122087
5,1,3,15,15,1,0.4418274789187179,0.9279692343230209
5,1,3,16,16,1,0.47493226103411657,0.8583381117687245
5,1,3,17,17,0,0.3694530621872502,0.6508535103425399
5,1,3,18,18,0,0.5452006513433943,0.6456032188708043
5,1,3,19,19,0,0.5218458780988893,0.5190379515878566
5,1,3,20,20,1,0.4645257121556506,0.47836793043443804
5,1,3,21,21,0,0.5340845483792402,0.4100158563254526
5,1,3,22,22,0,0.6619307231905247,0.44130626917976856
5,1,3,23,23,0,0.6464197018074981,0.6790499701989251
5,1,3,24,24,1,0.7294110747670068,0.6798052217439123
5,1,3,25,25,1,0.7292063608279779,0.8293706300878189
5,1,3,26,26,1,0.7579605323305594,0.9480658936165466
5,1,3,27,27,0,0.8775218797568809,0.9016551573162005
5,1,3,28,28,1,0.9837471996620653,0.9825073587567592
5,1,3,29,29,0,0.9385383464213624,0.8365282593645056
5,1,3,30,30,0,0.8876711849124599,0.7961294758380681
5,1,3,31,31,0,0.8325965969474152,0.6889216905028555
5,1,3,32,32,0,0.8309720338274214,0.5656770586122668
5,1,3,33,33,0,0.777596369018947,0.5360935155100248
5,1,3,34,34,1,0.7375020466414358,0.43499577073312046
5,1,3,35,35,0,0.8358430757121256,0.34475350371754354
5,1,3,36,36,1,0.9768611243402335,0.29229225750416304
5,1,3,37,37,1,0.8547224046084325,0.15284547420546107
5,1,3,38,38,1,0.7749311575471103,0.1603502895149585
5,1,3,39,39,0,0.764520748489046,0.02152112687760602
5,1,3,40,40,1,0.9891767446471034,0.0806733769235295
5,1,4,1,1,1,0.042383671115025265,0.018691672418463656
5,2,4,1,1,0,0.01771835067421136,0.17082273725238586
5,1,4,2,2,0,0.12795500873236706,0.074461854641836
5,2,4,2,2,0,0.1215661267939851,0.019892150415266027
5,1,4,3,3,0,0.22877478259854378,0.19523985116437353
5,2,4,3,3,0,0.06607939805025641,0.3016998196199304
5,1,4,4,4,0,0.03327103758608058,0.2710011918998603
5,2,4,4,4,0,0.16493148963074059,0.2665233962028305
5,1,4,5,5,1,0.1372053416870801,0.2930168202783049
5,2,4,5,5,0,0.22330693613974392,0.20562149252594913
5,1,4,6,6,1,0.2734035781008128,0.3541726662968752
5,2,4,6,6,0,0.31792724221184326,0.30011698827616523
5,1,4,7,7,0,0.21781202373336922,0.39439547017356247
5,2,4,7,7,0,0.1551084456844914,0.5869820163728295
5,1,4,8,8,0,0.13145988565148042,0.6089679711344899
5,2,4,8,8,0,0.020457171137199644,0.5818351921075333
5,1,4,9,9,1,0.0591646750490511,0.7196923366958652
5,2,4,9,9,0,0.016662606407028116,0.6782137073096972
5,1,4,10,10,1,0.11443826385582045,0.7347909232790001
5,2,4,10,10,0,0.5641467513939539,0.7944746899384887
5,1,4,11,11,1,0.015715932985146033,0.8069522786779728
5,2,4,11,11,0,0.43794885733652655,0.5820329466150019
5,1,4,12,12,0,0.15942541820976738,0.8323042720701606
5,2,4,12,12,0,0.4696852023398609,0.45572531027874746
5,1,4,13,13,0,0.16178228228364205,0.9539472168400709
5,2,4,13,13,0,0.5653219570670729,0.45029358469146774
5,1,4,14,14,0,0.027928484449315796,0.934166107473639
5,2,4,14,14,0,0.6701738550751676,0.5928981861590001
5,1,4,15,15,1,0.42549008065037375,0.8127904453092686
5,2,4,15,15,0,0.8690191058807816,0.46777652832550715
5,1,4,16,16,0,0.5294931868223021,0.8407191163661593
5,2,4,16,16,0,0.9680092436809001,0.5786127889643244
5,1,4,17,17,1,0.5368521813931592,0.9721627048968713
5,2,4,17,17,0,0.8573644342360152,0.8353289538556072
5,1,4,18,18,1,0.6687428156740723,0.9217201794875559
5,2,4,18,18,0,0.9346853529522429,0.9167845528244498
5,1,4,19,19,1,0.6392038220959257,0.8611141241404019
5,2,4,19,19,0,0.9785590296524586,0.4765602791740702
5,1,4,20,20,1,0.5259353903215134,0.6008292912166742
5,2,4,20,20,0,0.8454551343141229,0.06074769698275737
5,1,4,21,21,0,0.42707184160759903,0.5300071044514463
5,2,4,21,21,1,0.7442286854635574,0.06786858338659434
5,1,4,22,22,0,0.637039097634718,0.4692172193824291
5,2,4,22,22,1,0.9584213115513628,0.05406382934105615
5,1,4,23,23,1,0.6602674362166444,0.5956866066184666
5,2,4,23,23,1,0.866729786419906,0.22216160962721307
5,1,4,24,24,1,0.8514786347416862,0.950943613364336
5,2,4,24,24,1,0.6354771793608669,0.04865957367932686
5,1,4,25,25,1,0.9739699380177033,0.7896566212709375
5,2,4,25,25,1,0.6272646591293891,0.40473954502613024
5,1,4,26,26,1,0.9828205864648544,0.7123857878004779
5,2,4,26,26,1,0.8415046374828707,0.5206064644255394
5,1,4,27,27,1,0.861314425118943,0.6989130961999207
5,2,4,27,27,1,0.8612032510018943,0.6743519977779989
5,1,4,28,28,1,0.9895854897883783,0.5653504090105028
5,2,4,28,28,1,0.7527683911863703,0.7779982975179056
5,1,4,29,29,0,0.7474424926141249,0.3939068568024536
5,2,4,29,29,1,0.6337944644641268,0.8537404782426066
5,1,4,30,30,0,0.6722486580318204,0.33367280623869755
5,2,4,30,30,1,0.45495673393385694,0.8061332650515489
5,1,4,31,31,0,0.6304259114964544,0.19971987908606695
5,2,4,31,31,1,0.3460003255072425,0.7248897234673048
5,1,4,32,32,0,0.46114693837410375,0.2742313761246508
5,2,4,32,32,1,0.2617989402032009,0.6815862702708677
5,1,4,33,33,1,0.328636768104286,0.13682134958489886
5,2,4,33,33,1,0.15487637651077965,0.6548002543069416
5,1,4,34,34,0,0.43724742071101586,0.05394931432344705
5,2,4,34,34,1,0.27254071481812586,0.8396614450146583
5,1,4,35,35,1,0.7771643076684249,0.09055446079916872
5,2,4,35,35,1,0.1263373231290287,0.8284916096537641
5,1,4,36,36,0,0.8453403963760394,0.03261985827842947
5,2,4,36,36,1,0.04084798159996368,0.9067889838798053
5,1,4,37,37,0,0.8841488993865776,0.22306779978881122
5,2,4,37,37,1,0.2200158810998747,0.43504430123154497
5,1,4,38,38,0,0.982853684630644,0.2747689093806051
5,2,4,38,38,1,0.12916390061056185,0.17173809793799044
5,1,4,39,39,0,0.9878107332382285,0.1926088227025761
5,2,4,39,39,1,0.3545159425220841,0.017178763707818664
5,1,4,40,40,1,0.978380957055113,0.013058691201779627
5,2,4,40,40,1,0.44546473853903384,0.18679449851483312
5,1,5,1,1,0,0.9528752912658927,0.02547180094646486
5,2,5,1,1,1,0.25854311734421387,0.21431497456044166
5,1,5,2,2,1,0.9379708787586971,0.1787156394430619
5,2,5,2,2,1,0.13665889036516474,0.17940493254372683
5,1,5,3,3,0,0.8794936039003418,0.17988218475725454
5,2,5,3,3,1,0.11912639490355358,0.05600218424692267
5,1,5,4,4,0,0.8607164744794817,0.2768187184218296
5,2,5,4,4,1,0.35323649654665457,0.3298099304497286
5,1,5,5,5,0,0.9689793045876602,0.3333709398116407
5,2,5,5,5,1,0.23611176312616378,0.5404212266730318
5,1,5,6,6,1,0.8612308871155734,0.45775113042463533
5,2,5,6,6,1,0.2166118767147292,0.681918301347088
5,1,5,7,7,1,0.9641094108347092,0.8056406345946294
5,2,5,7,7,1,0.1470295295874179,0.6961492786840571
5,1,5,8,8,0,0.8564436423119799,0.7859045246510284
5,2,5,8,8,1,0.048188529414913785,0.97605201122499885
5,1,5,9,9,0,0.7472296929296621,0.6880452278676934
5,2,5,9,9,1,0.35168257214481025,0.7910367913367093
5,1,5,10,10,1,0.7308808283057217,0.8291011783700315
5,2,5,10,10,1,0.42941427843166974,0.8167444031960279
5,1,5,11,11,1,0.6820527944638881,0.7817675437625801
5,2,5,11,11,1,0.5682467203305575,0.8311061986358785
5,1,5,12,12,0,0.6253629103297909,0.7268985057037045
5,2,5,12,12,1,0.6341801835594534,0.4654834522787184
5,1,5,13,13,1,0.6435723752204011,0.5195461601538635
5,2,5,13,13,1,0.7629907100426496,0.44902918506726786
5,1,5,14,14,0,0.6508670311022073,0.44026509733375196
5,2,5,14,14,1,0.9570122002324283,0.5970528915765206
5,1,5,15,15,0,0.5507143091851491,0.47331917022617526
5,2,5,15,15,1,0.9492788154150243,0.723318120922073
5,1,5,16,16,1,0.5413196352798344,0.5197207574265484
5,2,5,16,16,1,0.8353547641475179,0.3372758406274805
5,1,5,17,17,0,0.45669299511602296,0.558514488354026
5,2,5,17,17,1,0.7540418615276996,0.27045126214902454
5,1,5,18,18,1,0.4515130120807214,0.6516552727770462
5,2,5,18,18,1,0.7770273846136952,0.061954625101742065
5,1,5,19,19,0,0.5251604061128851,0.28253002756251183
5,2,5,19,19,1,0.6547290536856964,0.029991923996949818
5,1,5,20,20,0,0.4706709897186514,0.15734389384084285
5,2,5,20,20,1,0.9894557495013669,0.029391508016383787
5,1,5,21,21,0,0.4686017515482565,0.07317736308683122
5,2,5,21,21,0,0.8452753517415723,0.15152869231162283
5,1,5,22,22,1,0.3665247930990188,0.22171903888126962
5,2,5,22,22,0,0.9601455584856087,0.4414340361391206
5,1,5,23,23,1,0.3465767527704225,0.29794055566201927
5,2,5,23,23,0,0.8543130443277126,0.6501334634730379
5,1,5,24,24,0,0.25928041097890536,0.2939898988728737
5,2,5,24,24,0,0.7578493186391385,0.6619318342219943
5,1,5,25,25,1,0.22270681651094748,0.16054348890725273
5,2,5,25,25,0,0.7566093781132276,0.609926812583985
5,1,5,26,26,1,0.13187092626879143,0.14688485437753937
5,2,5,26,26,0,0.6503407231300006,0.5851622128237122
5,1,5,27,27,1,0.16958412497371547,0.012654766722075893
5,2,5,27,27,0,0.6274412610079869,0.9610475192436468
5,1,5,28,28,1,0.025693039639435186,0.18281626788051267
5,2,5,28,28,0,0.4736328079897298,0.5956550677648983
5,1,5,29,29,0,0.06611094066619198,0.33377222252811484
5,2,5,29,29,0,0.34265296697791675,0.6578283818004492
5,1,5,30,30,1,0.15903393284336764,0.5211791804770487
5,2,5,30,30,0,0.2512274131787315,0.8499576792378943
5,1,5,31,31,1,0.24454810405149963,0.44003307245854884
5,2,5,31,31,0,0.03162881196443481,0.5910916505981979
5,1,5,32,32,0,0.222661614926058,0.6062850699897777
5,2,5,32,32,0,0.12165800009751146,0.5355296294400143
5,1,5,33,33,1,0.13672975212613758,0.6509923904478051
5,2,5,33,33,0,0.24704556582758488,0.352348737230063
5,1,5,34,34,0,0.04747002943939378,0.6634793679175462
5,2,5,34,34,0,0.023055337400839246,0.14623304491726666
5,1,5,35,35,1,0.14213810234702007,0.8062037601224554
5,2,5,35,35,0,0.06143256669099254,0.06211164169534512
5,1,5,36,36,1,0.23078136254158954,0.7034523538965856
5,2,5,36,36,0,0.4243034475647977,0.03265092755210658
5,1,5,37,37,0,0.4534425451383965,0.9426061405093806
5,2,5,37,37,0,0.45186589537414196,0.16927473730928344
5,1,5,38,38,1,0.37391765834406754,0.9797513806879887
5,2,5,38,38,0,0.5609699197124397,0.2200768602673168
5,1,5,39,39,0,0.5482033749646428,0.9482245976187976
5,2,5,39,39,0,0.7383769051561757,0.15023325417975436
5,1,5,40,40,0,0.6397263582760275,0.9283126421973381
5,2,5,40,40,0,0.630580649326786,0.18087115281982039
